链接,面积,房屋户型,楼层,房屋朝向,地铁,小区,位置,时间,租赁方式,付款方式,房屋现状,租赁周期,装修描述,小区介绍,学区介绍,核心卖点,周边配套,交通出行,户型介绍,投资分析
http://gz.lianjia.com/zufang/GZ0002303927.html,135平米 (套内109平米),3室2厅2卫  整租,高楼层 (共25层),东北,距地铁3号线厦滘1112米,锦绣银湾4套出租中,番禺大石,80天前发布,整租,暂无数据,暂无数据,暂无数据,此单位位于大石锦绣银湾，高层南向三房，原装修风格保养好，位置好，。,,,南向三房，保养好，带车位,锦绣银湾交通便利：双地铁，已建成的地铁三号线大石站，规划中的七号线将快捷生活更远的延伸。 锦绣银湾双快速，新光快速沙溪出入口及华南快线南部出入口均不过900米距离 锦绣银湾公交网，十数条公交线路畅达,,三房两厅两卫，南向望园景物业，南向望园景，主卧南向带阳台，保养的好,
http://gz.lianjia.com/zufang/GZ0002303997.html,60平米,2室1厅1卫  整租,高楼层 (共8层),南,距地铁2号线飞翔公园737米,景泰新村景泰西六巷1套出租中,白云广园路,61天前发布,整租,暂无数据,暂无数据,暂无数据,大理石瓷砖 粉刷白墙 卫生间和厨房都比较干净，格局比较方正，,,,中层两房 交通方便 配套成熟,"景泰新村地理位置:景泰新村位于白云区广园中路,毗邻机场路、白云大道，近广园客运站。有好又多商场，它属于白云区的老城区，是白云区繁华的商业社区。",景泰新村交通情况:广园新村站车 175、179、181、182、189、199、241、24、257、257快、257、265、273、278、298、298快线、298、32、38、,,
http://gz.lianjia.com/zufang/GZ0002303902.html,180平米 (套内180平米),4室1厅3卫  整租,低楼层 (共6层),南 北,暂无数据,东平苑4街1套出租中,番禺市桥,107天前发布,整租,暂无数据,暂无数据,暂无数据,"此物业装修为简单装修,户型通透 客厅很大 房间配套卫生间 小区环境不错 房子通风采光特好",东平苑楼盘三面采光，朝向极好。周边交通便利，邻近清河市场、石岗市场，银行、医院、生活便利。,,环境好 临近清和市场 交通便利,,地铁: 3号线番禺广场公交: 石岗西村(番3路/303路/310路/番51路B/309路/番92路/番92路长线/番97路/番97路短线/番68路/番92路短线/石岗东村(番92路/番92路长线/番68路/,,
http://gz.lianjia.com/zufang/GZ0002304210.html,80平米,3室1厅1卫  整租,高楼层 (共11层),西南,距地铁3号线北延段梅花园717米,天利居3套出租中,天河沙太南,59天前发布,整租,暂无数据,暂无数据,暂无数据,此房属于中装修 瓷砖地面 客厅出阳台，房子保养得很好  属于刚需实用户型，有个大阳台,小区位于沙太南路和广州大道北成熟路段！周边设施非常完善：小区门口就有菜市场、超市；交通和生活都十分方便。,,近地铁站 采光好 配套完善,,本小区的交通非常方便 距离天平架地铁站约12分钟 而且有多条公交路线直达天河市区 例如 136 201 502 140 246等,,
http://gz.lianjia.com/zufang/GZ0002304209.html,88平米,2室2厅1卫  整租,低楼层 (共18层),西北,暂无数据,汇侨新城蓝天丽境2套出租中,白云新市,61天前发布,整租,暂无数据,暂无数据,暂无数据,此房子本人亲自看过 房子装修保养不错 墙面整洁 地面干净 整体装修时尚,,,汇侨新城 时尚装修两房 厅出小阳台,小区周边四大银行 幼儿园 小学 中学 临近大型购物广场 百信广场跟大型超市 家乐福跟沃尔玛 生活十分便利,小区门口就是汇侨新城公车站 步行5分钟可达广州新市墟公车站 有多达数十条公交线路可达广州各区跟地铁口,,
http://gz.lianjia.com/zufang/GZ0002318137.html,87平米,2室1厅1卫  整租,中楼层 (共33层),东,距地铁5号线五羊邨279米,珠江都荟华庭10套出租中,天河珠江新城西,160天前发布,整租,暂无数据,暂无数据,暂无数据,"珠江都荟,装修漂亮，两房,屋内贴墙纸，厅出阳台,兼带工作阳台，房大厅大，间隔方正，居家舒适。",,,双地铁，交通便利,超市，菜市，酒店，咖啡馆，中式、西式、港式餐厅，饭馆，寿司店，健身房，泳池，银行，学校，医院，花城广场，广州图书馆，广州大剧院，广东省博物馆，海心沙，广州塔。,地铁3号线5号线，公交车环绕，上至黄埔大道，左至广州大道，珠江新城主干道四通八达，畅通无阻。,,
http://gz.lianjia.com/zufang/GZ0002304079.html,83平米,3室1厅1卫  整租,中楼层 (共11层),南,暂无数据,喜盈雅境南苑2套出租中,番禺沙湾,64天前发布,整租,暂无数据,暂无数据,暂无数据,该房子中高等装修，保养不错，间隔方正，整体设计典雅，干净，舒适，可直接拎包入住。,喜盈雅境位于福景路与光明南路交汇处，南区公园对面，总占地面积150000平方米，共分三期开发，主打户型为110~120之间的3房单位。喜盈雅境位于南区最位置，还有禺山高中、番禺中学南区校园、市桥实验小学等数家优等教育资源,,精致三房，家私家电齐全,幼儿园：鸣翠苑实验幼儿园中小学：番禺市桥实验小学、禺山中学、广东番禺中学南校区商场：大润发超市医院：番禺区人民医院，中医院。邮局：东涌邮局银行：中国工商银行其他：南郊生态公园、市桥街青少年宫,公交：番禺福景路站，途径线路有19路、12路、27路、“南区医院-榄核线，走约80米到喜盈雅境。,,
http://gz.lianjia.com/zufang/GZ0002304094.html,95平米 (套内94平米),3室2厅1卫  整租,高楼层 (共6层),北,暂无数据,悦涛雅苑6套出租中,黄埔区府,64天前发布,整租,暂无数据,暂无数据,暂无数据,装三房，厅出阳台 仅需3000元，装修保养好，家私家电齐，拎包入住 ，交通便利实用便捷,悦涛雅苑位于黄埔区黄埔丰乐南路28号。大环境、大配套、交通便捷，吸引众多置业人青睐。位于丰乐南路段、交通方便，小区拥有大型地下车库，实行智能封闭式管理。项目以实用、舒适、分区合理为整体规划原则，户型选择丰富，居住实用率高,,三房两厅两卫，格局方正实用面积大,苏宁电器、百佳超级市场、大沙综合批发市场、惠润广场、乐润超市、丰乐批发市场、摩登百货； 银行：工商银行、建设银行、农业银行、深圳发展银行平安银行、广州银行、交通银行医疗：中山大学一院黄埔院区、港湾医院； 休闲：大沙地商业街,,,
http://gz.lianjia.com/zufang/GZ0002318168.html,45平米,2室1厅1卫  整租,中楼层 (共8层),南,暂无数据,先烈东路3套出租中,天河沙河,153天前发布,整租,暂无数据,暂无数据,暂无数据,房子简单装修 保养一般 天花简单刷白 厨房和洗手间整体感觉干净,,,格局方正 近市场 楼梯中层,附近有大型超市，近地铁6号线，附近有中小学，龙岗路小学、先烈东小学，幼儿园，沙河邮局等。,地铁沿线 附近公交车有 112路 16路 201路 236路 246路 290路 833路 84A路 862路,,
http://gz.lianjia.com/zufang/GZ0002304176.html,53平米,1室0厅1卫  整租,低楼层 (共32层),北,距地铁1号线陈家祠262米,万科金色荔苑5套出租中,荔湾西关,137天前发布,整租,暂无数据,暂无数据,暂无数据,该物业为商住两用的单位 一直作为办公室出租 实用单间 现有租客 家私齐全 装修设计实用 室内保养干净，即租即入住。,,,万科物业，商住两用办公室单位 小区管理好,购物：新光百货 家乐福超市 苏宁电器 上下九步行街 银行：中国银行农商银行 建设银行 工商银行 农业银行 公园：陈家祠公园 新光城市广场 流花湖公园,地铁：步行5-7分钟能到地铁1号线陈家祠站 楼下就有龙津中路和康王中路公交车 交通出行方便到家,,
http://gz.lianjia.com/zufang/GZ0002302787.html,85平米,2室2厅1卫  整租,中楼层 (共6层),东北,距地铁2号线南浦672米,南浦海滨花园海华居1套出租中,番禺南浦,96天前发布,整租,暂无数据,暂无数据,暂无数据,户型好，实用，采光好，楼层好，视野宽阔，精装修，保养好，实用性高,,,精装修，保养好,有丰富的配套设施，银行，医院，学校，娱乐，如洛溪食街等配套完善,有番56路，301路，番186路公交车，番13路公交线，到2号地铁线10钟路程,,
http://gz.lianjia.com/zufang/GZ0002318139.html,52平米,1室1厅1卫  整租,中楼层 (共24层),南,距地铁5号线大沙地1010米,中交港湾国际4套出租中,黄埔区府,80天前发布,整租,暂无数据,暂无数据,暂无数据,交楼标准，商住两用，办公好地方，大单间西南望江景，ge方位采光。,,,交通方便，配套成熟，朝向好,医院：中山大学一院黄埔院区； 银行：工商银行、建设银行、农业银行、深发展银行、中国银行、中国民生银行； 饮食：头啖汤、客家王、麦当劳参厅、真功夫餐厅、黄埔花园酒家、黄埔酒店、广州酒家； 娱乐：黄埔区青少年宫、黄埔公园、 黄埔体育馆,地铁5号线大沙地站 BRT 公交，B26，B30.B28.到达天河区的B1,,
http://gz.lianjia.com/zufang/GZ0002281443.html,50.03平米,2室1厅1卫  整租,高楼层 (共9层),南,暂无数据,广信白兰花园7套出租中,白云广园路,110天前发布,整租,暂无数据,暂无数据,暂无数据,,"白兰花园位于白云区广园中路,比邻机场路、白云大道，在广园客运站旁边,正是几处板块的该房源周边配套完善，医院，博雅酒店，白云山风景区，广州的好又多也就在不远处，还有麦当劳，商业步行街，车站，各类银行，两大菜市场，是一个生活交通非常方便的成熟社区。",,,周边配套: 购物：万达广场，万达百货，万达金街，沃尔玛超市/广园新村好又多美食：悠悠乐美食，聚友源，湘村馆。。学校：景泰中小学、广园小学(省一级)银行：中国银行、工商银行、建设银行、农业银行、民生银行。娱乐：银柜KTV，,公交路线图：175、179、181、182、189、199、240、241、24、257、257快、257、265、273、278、298、298快线、298、32、38、46、540、60、63、805、810、旅游3线、夜35,,
http://gz.lianjia.com/zufang/GZ0002318454.html,65.7平米,2室2厅1卫  整租,高楼层 (共9层),东北,距地铁2号线南浦829米,丽江花园丽波楼3套出租中,番禺南浦,51天前发布,整租,暂无数据,暂无数据,暂无数据,装修保养好，家私家电齐，内部装饰干净简洁，拎包入住即可 地铁沿线,,学校：丽江公立中小学、广州大学城、莱恩中英文学校幼儿园： 洛溪新城学校幼儿园：儿童活动场所 莱恩中英文幼儿园 私立幼儿园数8间商场,房屋方正 小区环境好 采光超好 地铁沿线,莱恩中英文幼儿园、小天使幼儿园 莱茵中小学 中国银行、工商银行、邮政银行、农商银行、建设银行 儿童活动、会所、医院、游泳池、停车场、市场,125路 122路 522路 丽江花园地铁接驳专线5路--地铁三号线厦滘站 丽江花园走去地铁2号线南浦站只要10分钟(距离丽江花园400米)交通便利,,
http://gz.lianjia.com/zufang/GZ0002318457.html,90平米,2室2厅1卫  整租,低楼层 (共26层),北,暂无数据,东方新世界12套出租中,天河天河公园,70天前发布,整租,暂无数据,暂无数据,暂无数据,精装修保养好，装修材料全部是低碳环保的，新颖时尚，家私电器齐全，保养温馨舒适，拎包入住,东方新世界位于天河中山大道西158号，占地面积为17万㎡，建筑面积为69万㎡； 外立面设计现代时尚，12栋26—29层的高层住宅以围合式布局分布在小区外围， 是一个大型水景园林。一座4层商场及2层高会所、1层独立设置的活动和小学组成，分两期开发；通风采光度佳,,小区环境好 楼龄新 配套完善，品质生活,,交通出行 brt华景新城站公交多条线路，交通方便，不久即将开通天河公园地铁站，非常便利。,,
