用户,评论,时间
546283176,哇！！！！！！！！！！！！！！！！！！！！！！！！！！！！,2017-04-09 08:21:20
546283176,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈😃😃😃😃😃😃,2017-04-09 08:21:02
546283176,无语了[发呆][发呆][发呆][发呆][发呆][发呆][发呆][发呆][发呆][发呆][发呆][发呆][发呆][发呆][尴尬][发呆][发呆][发呆][发呆],2017-04-09 08:20:41
546283176,喜欢,2017-04-09 08:19:57
508733445,[强],2017-04-09 08:19:01
553175197,这个好看但没有vip,2017-04-09 08:18:42
553174690,喜欢谭松韵的，请点赞,2017-04-09 08:17:14
438178406,,2017-04-09 08:16:09
92733212,总共就21集吗,2017-04-09 08:12:45
542475757,,2017-04-09 08:11:47
553172231,为了看你这个狐狸精特地买了Vap,2017-04-09 08:10:02
553242429,能不能借我用用一天,2017-04-09 10:28:52
254003503,我也想借,2017-04-09 08:42:04
112343763,我也是，并且通宵看一宿,2017-04-09 08:41:35
344690614,借我vip,2017-04-09 08:30:44
434101343,借我,2017-04-09 08:15:56
553172074,什么结局呀？太坑人了！,2017-04-09 08:09:31
89732050,女主真丑,2017-04-09 08:08:56
553175579,只有丑的你才会说她丑[酷][酷][酷],2017-04-09 08:19:48
443789638,你好看，导演怎么不找你去演，傻逼,2017-04-09 08:16:58
377370006,还是我家松韵酷,2017-04-09 08:08:40
409562559,谭松韵好漂亮,2017-04-09 08:08:12
40024653,姜潮很帅啊！！比啥总裁在上我在下那个男的符合人设多了！,2017-04-09 08:07:16
553171230,第二季什么时候可以看啊,2017-04-09 08:07:07
523726396,第二季什么时候才播,2017-04-09 08:05:09
412051007,啊！好壮观啊！,2017-04-09 08:04:53
293855430,OK了路我,2017-04-09 08:04:27
390440702,男主好帅！,2017-04-09 08:02:10
460629163,好好笑屁股流血了,2017-04-09 08:01:19
183438715,有点像明道,2017-04-09 07:59:02
505611371,谭松韵的头发时多时少有没有人发现,2017-04-09 07:58:05
542661803,酷啊[酷][酷][酷][酷],2017-04-09 07:55:38
189497630,虽然我不是松果，但是也挺喜欢松韵的,2017-04-09 07:54:04
134409151,演的很好呦，继续加油，不要在意那些喷子的胡言乱语，无聊的人，看好你们呦,2017-04-09 07:53:45
170812467,可不可以借我一下Vlp,2017-04-09 08:46:22
390854137,什么情况就完了吗[困][困],2017-04-09 07:52:28
553166180,美呆了,2017-04-09 07:51:04
545678993,,2017-04-09 07:48:38
485058078,赞赞赞,2017-04-09 07:46:40
362911773,谁能借我一下VIP啊！就一天。,2017-04-09 07:45:46
534803274,zxx2615,2017-04-09 08:50:59
366361599,特别好看,2017-04-09 07:42:26
33364968,期待第二季[抓狂][抓狂][抓狂],2017-04-09 07:41:44
260854797,看了片头都没兴趣看了,2017-04-09 07:40:58
553162273,我去，这总裁有洁癖啊，还有强迫症。,2017-04-09 07:40:23
432263478,48888,2017-04-09 07:40:23
446238704,好看？,2017-04-09 07:38:47
311705857,后期能不能认真点，韩式,2017-04-09 07:38:40
266543418,怎么没有结局啊，讨厌,2017-04-09 07:37:55
547338821,加油！,2017-04-09 07:36:38
28812965,君桃啊,2017-04-09 07:35:57
537811426,vbbnm 牛奶吗。,2017-04-09 07:33:43
488272740,。。。。。。。。。&#039;ffffvb,2017-04-09 07:33:27
496145857,谁有vip,2017-04-09 07:31:38
552847205,,2017-04-09 07:50:15
49991091,剧情挺有意思的。颜控的福利剧啊。,2017-04-09 07:30:24
553160274,这位韩小姐太无语,2017-04-09 07:29:59
327905158,姜潮好帅哦，是喜欢姜潮才看的,2017-04-09 07:29:08
344690614,VIP能借我吗,2017-04-09 08:31:53
552854750,这部剧真的很不错啊，谭松韵很美，姜潮很帅，赞同的点赞,2017-04-09 07:28:27
30500021,其实演员们也是在工作，,2017-04-09 07:26:29
84594142,结局咋这样的,2017-04-09 07:25:34
309803890,还没结局,2017-04-09 07:38:47
371500337,要拍就拍点我们农民工泡妞！他丫的，拍那些有钱人么太演假了！,2017-04-09 07:24:40
470611090,得了吧，你农民工管我们什么事啊！人家不愿意拍，你管的着？你要是不愿意看城市剧，你可以去看农村剧，可以看乡村爱情去，没人逼着你看城市剧！最讨厌你们这些喷子了！,2017-04-09 07:52:11
519409531,好看,2017-04-09 07:22:55
524228418,好美,2017-04-09 07:21:52
121850867,什么破玩意，结局呢？,2017-04-09 07:20:59
391373722,,2017-04-09 07:18:57
385015757,改篇自哪一部小说，哪里看得到,2017-04-09 07:18:43
309803890,我有小说,2017-04-09 07:39:26
542011320,喜欢看,2017-04-09 07:16:51
542011320,喜欢谭松韵,2017-04-09 07:16:27
261775165,潭松韵么么哒[害羞][害羞][色][色],2017-04-09 07:15:42
551596775,看！！这身手,2017-04-09 07:14:22
222014807,第二部什么时候上是,2017-04-09 07:13:42
261775165,真的是也[呲牙][呲牙][呲牙][呲牙],2017-04-09 07:13:39
43860855,&#039;,2017-04-09 07:13:11
553155811,谁有vip,2017-04-09 07:12:52
534803274,zxx2615有,2017-04-09 08:52:31
553155811,?iii?i,2017-04-09 07:31:05
334679659,我有,2017-04-09 07:26:16
251552459,好看,2017-04-09 07:12:31
431740163,希望大家看看,2017-04-09 07:10:21
552724164,好好看，就是没VIP，可惜,2017-04-09 07:08:47
482104739,各位親誰知道女主角戴的藍色手表是什麽牌子？坐等消息謝謝！,2017-04-09 07:07:13
175677820,有点冷酷,2017-04-09 07:05:56
552437641,"没有vip不能看后面的，，，
好想要vip啊！",2017-04-09 07:05:43
534803274,要的话加违心zxx2615,2017-04-09 08:53:19
392876328,男主好特么丑,2017-04-09 07:03:02
526957271,姜潮为啥没有以前帅了,2017-04-09 07:00:14
480445179,5562,2017-04-09 06:59:44
480445179,23333,2017-04-09 06:59:40
552813822,挺好看的,2017-04-09 06:57:04
482889480,傻逼,2017-04-09 07:07:44
248425660,好看,2017-04-09 06:56:25
542764413,这个发型也是没谁了,2017-04-09 06:55:40
518666295,这些垃圾电视剧，不是高富帅的董事长，就是泡妞高手的董事长公子，或者任性的董事千金，主演是个总经理，你都不好意思见人，弄得这些年轻的脑残粉们，天天好吃懒做，不踏实工作，天天做梦，跑车随便开，金卡随便刷，社会风气好逸恶劳,2017-04-09 06:50:10
520910292,谭松韵好矮,2017-04-09 06:48:58
232283085,哈哈哈哈v币,2017-04-09 06:48:16
232283085,哦我松韵,2017-04-09 06:46:47
553149102,这电视敢不敢在脑残点？神马玩意,2017-04-09 06:42:34
470611090,你要是不喜欢就滚远点，没人逼你看,2017-04-09 07:46:38
413575630,就喜欢谭松韵这中帅，特帅特牛，那臭老头太恶心了。,2017-04-09 06:42:06
533484203,你,2017-04-09 06:40:56
232283085,我也是醉了,2017-04-09 06:39:59
440413568,噢噢,2017-04-09 06:39:50
65782175,第二季什么时候出来啊！好看到爆了,2017-04-09 06:37:04
553147956,"用户4480看
会更快",2017-04-09 06:36:19
172189154,第二季什么时候出啊[白眼],2017-04-09 06:34:09
516454456,有木有VIP 可不可以借用下😂,2017-04-09 06:38:13
353645965,不现实的脑残剧,2017-04-09 06:33:20
542764413,这也是够了,2017-04-09 06:27:24
143091450,期待第二季，但这剧能不能一季演完啊，硬拆成两季真的脑洞跟不上,2017-04-09 06:23:42
27807484,"不吐槽演技 剧情！！有倆问题1、能不能别把一部好好的剧拆几季播 第二季啥时候有？？？
2、于中中是谁？？",2017-04-09 06:20:45
553046665,霸气,2017-04-09 06:13:07
355705697,没啥意思,2017-04-09 05:59:51
493750714,继续看，后面你会笑的肚子疼,2017-04-09 06:10:35
493750714,呵呵,2017-04-09 06:10:06
553142544,好看[微笑],2017-04-09 05:59:34
90271413,这些垃圾电视剧，不是高富帅的董事长，就是泡妞高手的董事长公子，或者任性的董事千金，主演是个总经理，你都不好意思见人，弄得这些年轻的脑残粉们，天天好吃懒做，不踏实工作，天天做梦，跑车随便开，金卡随便刷，社会风气好逸恶劳,2017-04-09 05:59:27
493750714,不喜欢看 ，没人叫你看,2017-04-09 06:11:24
180007749,为什么要分开演啊，第二部什么时候开始啊,2017-04-09 05:47:04
524864326,[撇嘴][撇嘴][撇嘴],2017-04-09 05:30:42
404779782,我不吐槽演员。我只想说。为什么？为什么要分开播？,2017-04-09 05:30:38
461256942,这是在说什么呢,2017-04-09 05:30:20
493750714,因为总裁有洁癖[偷笑][偷笑][偷笑]，爱干净,2017-04-09 06:12:20
168732284,离开,2017-04-09 05:29:36
211513266,有洁癖啊，讨厌说谎的人,2017-04-09 06:31:45
524469724,什么结局,2017-04-09 05:28:26
231620976,是全集吗？,2017-04-09 05:27:02
553139155,所以有没有大神看过小说告诉我男二的结局和男主女主的走向啊啊啊啊,2017-04-09 05:23:15
49210870,完全是漂洋过海来看你的开头,2017-04-09 05:14:18
553137768,就是！,2017-04-09 05:06:18
372901962,哈哈哈,2017-04-09 05:06:17
553137360,好看，继续发展,2017-04-09 05:00:16
511530595,第二季什么时候,2017-04-09 04:45:53
345194306,为啥感觉没演完啊,2017-04-09 04:54:18
386478548,第二季什么时候,2017-04-09 04:29:41
180270398,看了10分钟就看不下去了。,2017-04-09 04:19:29
528397525,什么时候播出第二季呀,2017-04-09 04:16:37
553133388,好看！,2017-04-09 04:05:43
553133235,第二季什么时候开始！！！！！,2017-04-09 04:03:30
553133039,好看,2017-04-09 04:00:58
547472405,姜潮是不是整了啊 以前不是这样啊,2017-04-09 04:00:09
493750714,滚,2017-04-09 06:13:10
268555466,滚,2017-04-09 05:15:14
544993342,,2017-04-09 03:58:04
187951540,脑残电视,2017-04-09 03:39:50
493750714,不喜欢看就别看,2017-04-09 06:13:21
243940592,想问那个换瓶子，导演是想表现什么,2017-04-09 03:33:22
360910818,我就想说一句 什么时候更新第二季,2017-04-09 03:26:18
537481568,五元钱vip，谁要,2017-04-09 03:22:49
23999759,旋风少女的范晓莹么？,2017-04-09 03:13:09
165831299,还更新吗？,2017-04-09 03:12:52
424511679,还大都会博物馆 大都会不是一个保险公司吗？,2017-04-09 03:12:22
312841351,我想问一下，一共有多少集的,2017-04-09 03:08:21
336630009,21集，但是有第二季,2017-04-09 03:17:32
65727696,第二季什么时候播？,2017-04-09 03:41:13
112571798,后娜公司拥我在这段女韩版喝点能裤的组合而你说这那就是你的世界你能娜家湖是斯洛文尼亚,2017-04-09 03:07:13
541894124,第二季第二季第二季！,2017-04-09 03:05:33
386835560,好看，希望快点更新,2017-04-09 03:04:37
101564390,我挺喜欢的，女主和我差不多啊。我父亲也是酒鬼因为我母亲走了从小我就和父亲过着被无数歧视的目光中。我15岁父亲喝酒重病去世，我就一个人在外面都没回过家。每天各种人，我就各种伪装，只有晚上回家自己时才会把面具摘下来。真的好累啊。,2017-04-09 02:59:25
179037413,加油！,2017-04-11 00:45:21
61926418,點我明，欧美瑟篇[色],2017-04-10 22:59:30
554104650,人生不就像小说一样么，过得好你就是女主角，过得不好你就是炮灰,2017-04-10 22:43:14
378849269,😂😂都是人生如戏啊,2017-04-10 22:42:29
106042328,你这个……假的，你也没有多强大，这么单纯……,2017-04-10 22:16:36
271026534,唉，我父亲也去世了，父亲去世时我才十一岁，现在十四岁,2017-04-10 22:06:50
450472362,同病相怜,2017-04-10 22:04:54
450612975,我和你一样晚上自己偷偷的哭,2017-04-10 22:01:18
182190923,要坚强！加油！,2017-04-10 22:00:30
74081854,期待第二季,2017-04-10 22:00:07
197688380,有什么可说的,2017-04-10 21:52:59
192908071,加油 我们都在,2017-04-10 21:44:15
450862247,加油💪💪💪,2017-04-10 21:26:35
253259327,小说一样的人生,2017-04-10 21:20:40
240011584,活出精彩人生！加油,2017-04-10 21:00:16
513422753,加油,2017-04-10 20:56:58
120441608,加油,2017-04-10 20:55:49
104514578,抱抱,2017-04-10 20:43:27
124041689,,2017-04-10 20:21:38
159508725,你做什么工作啊？,2017-04-10 20:21:34
489532296,嘻嘻,2017-04-10 20:06:18
489532296,yao资源找sgar8023,2017-04-10 20:05:21
448474456,很难,2017-04-10 20:01:48
110727665,很帅,2017-04-10 19:49:04
55107318,加油，美好的明天等着你,2017-04-10 19:44:40
61926418,日本色涩篇，點我明[色],2017-04-10 19:41:04
430844090,加油,2017-04-10 19:38:01
553988712,加油,2017-04-10 19:28:41
361262384,加油哦,2017-04-10 19:24:57
471718103,加油,2017-04-10 19:10:21
529382814,加油,2017-04-10 19:08:33
363524225,加油,2017-04-10 19:22:34
489659290,💪加油！,2017-04-10 18:58:33
207628788,加油,2017-04-10 18:55:32
211963182,会好起来的,2017-04-10 18:52:03
315484921,加油，美好的明天等着你,2017-04-10 18:51:39
178413907,加油亲爱的,2017-04-10 18:51:01
527362456,你好可怜,2017-04-10 18:44:24
291100747,加油，这些已经过去了，要珍惜现在的每一切，要开心。起来,2017-04-10 18:36:07
551819072,加油，祝你以后会遇到自己的幸福哦,2017-04-10 18:35:19
130137340,加油,2017-04-10 18:29:59
147180481,加油，做我们自己。,2017-04-10 18:26:07
535294128,努力为自己而活,2017-04-10 18:16:43
530188946,真的假的，我有点不相信。,2017-04-10 18:15:06
83211493,努力活着为自己,2017-04-10 18:12:55
536211587,加油,2017-04-10 17:53:03
263312611,美腿涩涩茅篇，點我明🔞,2017-04-10 17:34:03
283451371,有的时候不要太在意别人的眼光 我们做自己 放下对自己的偏见 也许别人并没有那样看你 只是自己不肯放过自己,2017-04-10 17:10:36
81667000,加油,2017-04-10 17:10:30
385084877,不管别人怎么看只有自己不乱来过好自己就行,2017-04-10 17:06:15
484391988,我想说第二季什么时候更新,2017-04-10 16:44:42
235805360,加油，将来你会拥有一个幸福美满的家庭。,2017-04-10 16:20:40
511924085,都过去了好好面对现实,2017-04-10 16:07:17
66547804,加油加油,2017-04-10 15:55:15
458427595,加油！\(≧▽≦)/,2017-04-10 15:35:55
200512951,加油！都有不开心的事……没什么大不了的……,2017-04-10 15:17:51
465630785,加油[玫瑰][玫瑰][玫瑰],2017-04-10 15:15:40
243795286,加油,2017-04-10 15:07:52
225395101,过去的已过去，明天会更好,2017-04-10 14:47:51
453157426,就吹的,2017-04-10 14:31:21
183017358,lz啊女主被歧视貌似和他爸爸半毛钱都没有好吧，他爸就有一个镜头，被歧视是因为他母亲，而你呢？？？搞不懂,2017-04-10 13:38:20
275044866,只是经历相似，你们干嘛这样。非要经历的一模一样才行吗,2017-04-10 14:13:44
144865043,可怜,2017-04-10 13:36:05
120667495,我们都一样。我妈妈也走了。爸爸也去世了。就我自己一个人。,2017-04-10 13:13:04
281506770,你很坚强，加油！,2017-04-10 13:10:31
315122980,加油，相信你以后一定会有更好的生活，也会遇到好好爱你的那个人,2017-04-10 12:55:19
419878648,楼主棒棒哒哦,2017-04-10 12:37:19
530904340,抱抱楼主,2017-04-10 12:27:25
440092357,1111,2017-04-10 12:22:32
381711155,好可怜求安慰,2017-04-10 12:17:14
528265981,我觉得人不应该需要被同情，而是我们应该去试着坚强的活下去,2017-04-10 11:01:12
528265981,我爸爸也是喝酒很早去世的，开始我也觉得自己是世界上最可怜的人，不过有时候也许是我们自己强制把想法加给了别人，你确定别人真的是在歧视你吗？我觉得世界上好人比坏人多，因为太在意别人的看法所以要带面具，所以觉得累，其实做自己就好,2017-04-10 10:44:25
246133747,酒鬼的爸爸确实很头疼，我性格有烈，总是和我爸爸吵架！看他喝酒我就来气,2017-04-10 10:37:36
316612957,加油加油,2017-04-10 10:31:09
450519183,你真棒,2017-04-10 10:17:23
105245676,加油加油,2017-04-10 09:43:49
37366538,加油！！！,2017-04-10 09:21:46
553738910,我羡慕你有个好爸爸，我爸爸不好，强奸自己的女儿，虽然死的早但是我心里一直恨死他,2017-04-10 09:16:19
532174849,这是在评论谁可怜么。。。。,2017-04-10 18:23:11
540246768,好可怜[可怜],2017-04-10 08:52:25
379433425,什么时候出第二季。真心不错这,2017-04-10 08:42:18
101703780,[微笑][微笑][微笑],2017-04-10 06:09:30
336025041,.vaccines halli most m,2017-04-10 07:05:18
488135167,但我不会难过，因为我都是瞎编的,2017-04-10 04:34:38
488135167,我爸也是酒鬼，我妈，受不了我爸选择出国，我爸我妈天天吵架，我大姐犯事，我二姐在外面努力打工。我跟我弟还上学，但我已经休学了，我的那些亲戚一个个的都虚伪，我爸妈吵架大多数就是因为他们挑拨离间，每天我也要应付这些人，明明知道他们是什么人却还要笑脸相对，所以我就选择少出门如果不出门就不会遇见他们也不会需要应付他们！加油，我也有着悲催的经历，我曾经也有一个幸福的家庭，但在我读四年级时这个家庭就破碎了，明天他们不停的吵架打架，直到后来我妈出去了，我爸就开始喝酒赌博我小学的生活就是当我爸喝酒我们就赶紧睡觉，因为如果你睡了那你还能逃过一劫如果你没睡觉你就会被他拿去当受气包，有些时候就算睡了也会被叫醒，然后挨打当受气包，其实，你还是幸运的！加油！,2017-04-10 02:23:15
